sku_code,design_no.,stock,category,size,color,qty,amount
JAN8663-TP-L,JAN8663,9.0,TOP,L,White,1,66.17
JAN8663-TP-M,JAN8663,7.0,TOP,M,White,1,285.88
JAN8663-TP-S,JAN8663,8.0,TOP,S,White,1,323.42
JAN8663-TP-XL,JAN8663,6.0,TOP,XL,White,1,498.38
JAN8663-TP-XXL,JAN8663,13.0,TOP,XXL,White,1,171.42
JAN8664-TP-L,JAN8664,3.0,TOP,L,Sky Blue,1,81.04
JAN8664-TP-M,JAN8664,4.0,TOP,M,Sky Blue,1,149.21
JAN8664-TP-S,JAN8664,4.0,TOP,S,Sky Blue,1,135.04
JAN8664-TP-XL,JAN8664,5.0,TOP,XL,Sky Blue,1,355.59
JAN8664-TP-XXL,JAN8664,5.0,TOP,XXL,Sky Blue,1,199.19
JAN8665-TP-L,JAN8665,1.0,TOP,L,LIGHT YELLOW,1,380.86
JAN8665-TP-M,JAN8665,1.0,TOP,M,LIGHT YELLOW,1,187.2
JAN8665-TP-S,JAN8665,0.0,TOP,S,LIGHT YELLOW,1,354.13
JAN8665-TP-XL,JAN8665,2.0,TOP,XL,LIGHT YELLOW,1,441.38
JAN8665-TP-XXL,JAN8665,2.0,TOP,XXL,LIGHT YELLOW,1,444.57
JAN8666-TP-L,JAN8666,4.0,TOP,L,Green,1,44.86
JAN8666-TP-M,JAN8666,3.0,TOP,M,Green,1,202.95
JAN8666-TP-S,JAN8666,7.0,TOP,S,Green,1,122.92
JAN8666-TP-XL,JAN8666,5.0,TOP,XL,Green,1,308.63
JAN8666-TP-XXL,JAN8666,8.0,TOP,XXL,Green,1,68.36
JAN8667-DR-L,JAN8667,0.0,DRESS,L,White,1,377.64
JAN8667-DR-M,JAN8667,0.0,DRESS,M,White,1,15.86
JAN8667-DR-S,JAN8667,0.0,DRESS,S,White,1,316.65
JAN8667-DR-XL,JAN8667,0.0,DRESS,XL,White,1,105.83
JAN8667-DR-XXL,JAN8667,0.0,DRESS,XXL,White,1,92.03
JAN8668-DR-L,JAN8668,0.0,DRESS,L,Green,1,338.56
JAN8668-DR-M,JAN8668,0.0,DRESS,M,Green,1,94.5
JAN8668-DR-S,JAN8668,0.0,DRESS,S,Green,1,50.88
JAN8668-DR-XL,JAN8668,0.0,DRESS,XL,Green,1,387.39
JAN8668-DR-XXL,JAN8668,0.0,DRESS,XXL,Green,1,488.35
JAN8669-DR-L,JAN8669,2.0,DRESS,L,LIGHT YELLOW,1,461.7
JAN8669-DR-M,JAN8669,1.0,DRESS,M,LIGHT YELLOW,1,372.18
JAN8669-DR-S,JAN8669,1.0,DRESS,S,LIGHT YELLOW,1,241.5
JAN8669-DR-XL,JAN8669,2.0,DRESS,XL,LIGHT YELLOW,1,482.51
JAN8669-DR-XXL,JAN8669,1.0,DRESS,XXL,LIGHT YELLOW,1,358.65
JAN8670-DR-L,JAN8670,4.0,DRESS,L,Blue,1,404.35
JAN8670-DR-M,JAN8670,4.0,DRESS,M,Blue,1,386.73
JAN8670-DR-S,JAN8670,4.0,DRESS,S,Blue,1,304.19
JAN8670-DR-XL,JAN8670,6.0,DRESS,XL,Blue,1,21.55
JAN8670-DR-XXL,JAN8670,3.0,DRESS,XXL,Blue,1,449.28
JAN8676-KR-L,JAN8676,3.0,KURTA,L,Mustard,1,389.9
JAN8676-KR-M,JAN8676,1.0,KURTA,M,Mustard,1,199.54
JAN8676-KR-S,JAN8676,5.0,KURTA,S,Mustard,1,285.36
JAN8676-KR-XL,JAN8676,4.0,KURTA,XL,Mustard,1,175.41
JAN8676-KR-XXL,JAN8676,3.0,KURTA,XXL,Mustard,1,255.89
JAN8677-KR-L,JAN8677,17.0,KURTA,L,Sea Green,1,133.4
JAN8677-KR-M,JAN8677,17.0,KURTA,M,Sea Green,1,440.59
JAN8677-KR-S,JAN8677,21.0,KURTA,S,Sea Green,1,248.46
JAN8677-KR-XL,JAN8677,18.0,KURTA,XL,Sea Green,1,65.76
JAN8677-KR-XXL,JAN8677,16.0,KURTA,XXL,Sea Green,1,277.51
JAN8678-KR-L,JAN8678,4.0,KURTA,L,Pink,1,96.36
JAN8678-KR-M,JAN8678,4.0,KURTA,M,Pink,1,483.55
JAN8678-KR-S,JAN8678,5.0,KURTA,S,Pink,1,130.37
JAN8678-KR-XL,JAN8678,4.0,KURTA,XL,Pink,1,166.32
JAN8678-KR-XXL,JAN8678,4.0,KURTA,XXL,Pink,1,144.58
JAN8679-KR-L,JAN8679,4.0,KURTA,L,Pink,1,247.09
JAN8679-KR-M,JAN8679,4.0,KURTA,M,Pink,1,497.96
JAN8679-KR-S,JAN8679,0.0,KURTA,S,Pink,1,156.9
JAN8679-KR-XL,JAN8679,7.0,KURTA,XL,Pink,1,296.54
JAN8679-KR-XXL,JAN8679,9.0,KURTA,XXL,Pink,1,399.87
JAN8680-KR-L,JAN8680,5.0,KURTA,L,Blue,1,275.22
JAN8680-KR-M,JAN8680,0.0,KURTA,M,Blue,1,138.01
JAN8680-KR-S,JAN8680,0.0,KURTA,S,Blue,1,119.69
JAN8680-KR-XL,JAN8680,2.0,KURTA,XL,Blue,1,42.86
JAN8680-KR-XXL,JAN8680,1.0,KURTA,XXL,Blue,1,127.8
JNE0722,JNE0722,56.0,SAREE,FREE,Purple,1,361.33
JNE0850,JNE0850,30.0,SAREE,FREE,Red,1,426.33
JNE09186-BLUE-SR-JP7104RMV,JNE09186,65.0,SAREE,FREE,Teal,1,308.51
JNE09187-PINK-SR-JP7104RNV,JNE09187,30.0,SAREE,FREE,Pink,1,180.44
JNE09209-MULTI-SR-JP8101RMV,JNE09209,24.0,SAREE,FREE,Teal,1,312.46
JNE09210-PINK-SR-JP8101RNV,JNE09210,22.0,SAREE,FREE,Pink,1,177.0
JNE09233-MULTI-SR-JP8108PV,JNE09233,26.0,SAREE,FREE,Purple,1,493.31
JNE09300-PURPLE-SR-JB6102PV,JNE09300,59.0,SAREE,FREE,Purple,1,196.37
JNE1000-NAVY-SR-JB6102RMV,JNE1000,71.0,SAREE,FREE,Teal,1,436.81
JNE1233-BLUE-KR-031-L,JNE1233,46.0,KURTA,L,Blue,1,75.22
JNE1233-BLUE-KR-031-M,JNE1233,117.0,KURTA,M,Blue,1,219.73
JNE1233-BLUE-KR-031-S,JNE1233,61.0,KURTA,S,Blue,1,113.96
JNE1233-BLUE-KR-031-XL,JNE1233,139.0,KURTA,XL,Blue,1,219.95
JNE1233-BLUE-KR-031-XS,JNE1233,23.0,KURTA,XS,Blue,1,36.81
JNE1233-BLUE-KR-031-XXL,JNE1233,49.0,KURTA,XXL,Blue,1,251.94
JNE1233-BLUE-KR-031-XXXL,JNE1233,75.0,KURTA,XXXL,Blue,1,301.31
JNE1234-MULTI-KR-032-L,JNE1234,24.0,KURTA,L,Multicolor,1,198.9
JNE1234-MULTI-KR-032-M,JNE1234,21.0,KURTA,M,Multicolor,1,478.16
JNE1234-MULTI-KR-032-S,JNE1234,8.0,KURTA,S,Multicolor,1,384.36
JNE1234-MULTI-KR-032-XL,JNE1234,8.0,KURTA,XL,Multicolor,1,396.75
JNE1234-MULTI-KR-032-XS,JNE1234,18.0,KURTA,XS,Multicolor,1,281.59
JNE1234-MULTI-KR-032-XXL,JNE1234,32.0,KURTA,XXL,Multicolor,1,44.63
JNE1234-MULTI-KR-032-XXXL,JNE1234,4.0,KURTA,XXXL,Multicolor,1,124.05
JNE1408-GREY-KR-UDF19-L,JNE1408,174.0,KURTA,L,Grey,1,425.25
JNE1408-GREY-KR-UDF19-M,JNE1408,32.0,KURTA,M,Grey,1,283.19
JNE1408-GREY-KR-UDF19-S,JNE1408,404.0,KURTA,S,Grey,1,239.35
JNE1408-GREY-KR-UDF19-XL,JNE1408,103.0,KURTA,XL,Grey,1,47.45
JNE1408-GREY-KR-UDF19-XS,JNE1408,262.0,KURTA,XS,Grey,1,270.33
JNE1408-GREY-KR-UDF19-XXL,JNE1408,55.0,KURTA,XXL,Grey,1,446.49
JNE1408-GREY-KR-UDF19-XXXL,JNE1408,119.0,KURTA,XXXL,Grey,1,445.21
JNE1525-KR-UDF19BLACK-L,JNE1525,874.0,KURTA,L,Black,1,193.88
JNE1525-KR-UDF19BLACK-M,JNE1525,1082.0,KURTA,M,Black,1,426.49
JNE1525-KR-UDF19BLACK-S,JNE1525,775.0,KURTA,S,Black,1,428.28
JNE1525-KR-UDF19BLACK-XL,JNE1525,844.0,KURTA,XL,Black,1,192.16
JNE1525-KR-UDF19BLACK-XS,JNE1525,563.0,KURTA,XS,Black,1,81.78
JNE1525-KR-UDF19BLACK-XXL,JNE1525,448.0,KURTA,XXL,Black,1,302.41
JNE1525-KR-UDF19BLACK-XXXL,JNE1525,222.0,KURTA,XXXL,Black,1,230.65
,JNE1906,1.0,KURTA,5XL,Black,1,310.52
JNE1906-KR-031-L,JNE1906,4.0,KURTA,L,Black,1,76.71
JNE1906-KR-031-M,JNE1906,10.0,KURTA,M,Black,1,367.53
JNE1906-KR-031-S,JNE1906,21.0,KURTA,S,Black,1,182.49
JNE1906-KR-031-XL,JNE1906,10.0,KURTA,XL,Black,1,327.47
JNE1906-KR-031-XS,JNE1906,34.0,KURTA,XS,Black,1,482.13
JNE1906-KR-031-XXL,JNE1906,7.0,KURTA,XXL,Black,1,188.59
JNE1906-KR-031-XXXL,JNE1906,1.0,KURTA,XXXL,Black,1,194.73
JNE1951-KR-155-L,JNE1951,5.0,KURTA,L,Green,1,284.5
JNE1951-KR-155-M,JNE1951,8.0,KURTA,M,Green,1,253.2
JNE1951-KR-155-S,JNE1951,23.0,KURTA,S,Green,1,482.92
JNE1951-KR-155-XL,JNE1951,0.0,KURTA,XL,Green,1,202.94
JNE1951-KR-155-XS,JNE1951,15.0,KURTA,XS,Green,1,455.18
JNE1951-KR-155-XXL,JNE1951,4.0,KURTA,XXL,Green,1,126.86
JNE1951-KR-155-XXXL,JNE1951,0.0,KURTA,XXXL,Green,1,324.57
JNE1975-KR-309-L,JNE1975,1.0,KURTA,L,Yellow,1,238.85
JNE1975-KR-309-M,JNE1975,0.0,KURTA,M,Yellow,1,456.57
JNE1975-KR-309-S,JNE1975,2.0,KURTA,S,Yellow,1,333.14
JNE1975-KR-309-XL,JNE1975,0.0,KURTA,XL,Yellow,1,73.83
JNE1975-KR-309-XS,JNE1975,2.0,KURTA,XS,Yellow,1,261.88
JNE1975-KR-309-XXL,JNE1975,2.0,KURTA,XXL,Yellow,1,256.86
JNE1975-KR-309-XXXL,JNE1975,0.0,KURTA,XXXL,Yellow,1,429.36
JNE1977-KR-237-L,JNE1977,8.0,KURTA,L,Peach,1,187.58
JNE1977-KR-237-M,JNE1977,3.0,KURTA,M,Peach,1,317.51
JNE1977-KR-237-S,JNE1977,3.0,KURTA,S,Peach,1,302.0
JNE1977-KR-237-XL,JNE1977,11.0,KURTA,XL,Peach,1,278.06
JNE1977-KR-237-XS,JNE1977,6.0,KURTA,XS,Peach,1,253.57
JNE1977-KR-237-XXL,JNE1977,3.0,KURTA,XXL,Peach,1,64.27
JNE1977-KR-237-XXXL,JNE1977,2.0,KURTA,XXXL,Peach,1,137.07
JNE1978-KR-238-L,JNE1978,2.0,KURTA,L,Teal,1,46.98
JNE1978-KR-238-M,JNE1978,1.0,KURTA,M,Teal,1,310.0
JNE1978-KR-238-S,JNE1978,1.0,KURTA,S,Teal,1,128.74
JNE1978-KR-238-XL,JNE1978,0.0,KURTA,XL,Teal,1,423.42
JNE1978-KR-238-XS,JNE1978,2.0,KURTA,XS,Teal,1,419.17
JNE1978-KR-238-XXL,JNE1978,2.0,KURTA,XXL,Teal,1,414.4
JNE1978-KR-238-XXXL,JNE1978,1.0,KURTA,XXXL,Teal,1,67.97
JNE1998-KR-311-L,JNE1998,2.0,KURTA,L,Multicolor,1,356.32
JNE1998-KR-311-M,JNE1998,8.0,KURTA,M,Multicolor,1,437.3
JNE1998-KR-311-S,JNE1998,54.0,KURTA,S,Multicolor,1,426.89
JNE1998-KR-311-XL,JNE1998,17.0,KURTA,XL,Multicolor,1,149.27
JNE1998-KR-311-XS,JNE1998,3.0,KURTA,XS,Multicolor,1,438.19
JNE1998-KR-311-XXL,JNE1998,5.0,KURTA,XXL,Multicolor,1,237.7
JNE2009-KR-310-L,JNE2009,4.0,KURTA,L,Brown,1,366.75
JNE2009-KR-310-M,JNE2009,10.0,KURTA,M,Brown,1,454.9
JNE2009-KR-310-S,JNE2009,10.0,KURTA,S,Brown,1,19.57
JNE2009-KR-310-XL,JNE2009,2.0,KURTA,XL,Brown,1,446.44
JNE2009-KR-310-XS,JNE2009,12.0,KURTA,XS,Brown,1,102.03
JNE2009-KR-310-XXL,JNE2009,2.0,KURTA,XXL,Brown,1,202.33
JNE2014-KR-178-L,JNE2014,12.0,KURTA,L,Multicolor,1,400.42
JNE2014-KR-178-M,JNE2014,27.0,KURTA,M,Multicolor,1,407.43
JNE2014-KR-178-S,JNE2014,16.0,KURTA,S,Multicolor,1,284.56
JNE2014-KR-178-XL,JNE2014,20.0,KURTA,XL,Multicolor,1,464.9
JNE2014-KR-178-XS,JNE2014,21.0,KURTA,XS,Multicolor,1,27.69
JNE2014-KR-178-XXL,JNE2014,28.0,KURTA,XXL,Multicolor,1,239.79
JNE2014-KR-178-XXXL,JNE2014,29.0,KURTA,XXXL,Multicolor,1,288.06
JNE2032-KR-205-L,JNE2032,0.0,KURTA,L,Teal,1,323.01
JNE2032-KR-205-M,JNE2032,0.0,KURTA,M,Teal,1,89.19
JNE2032-KR-205-S,JNE2032,46.0,KURTA,S,Teal,1,281.07
JNE2032-KR-205-XL,JNE2032,6.0,KURTA,XL,Teal,1,181.31
JNE2032-KR-205-XS,JNE2032,45.0,KURTA,XS,Teal,1,402.76
JNE2032-KR-205-XXL,JNE2032,11.0,KURTA,XXL,Teal,1,162.92
JNE2032-KR-205-XXXL,JNE2032,4.0,KURTA,XXXL,Teal,1,197.11
JNE2041-KR-297-L,JNE2041,3.0,KURTA,L,Red,1,105.08
JNE2041-KR-297-M,JNE2041,6.0,KURTA,M,Red,1,364.58
JNE2041-KR-297-S,JNE2041,6.0,KURTA,S,Red,1,75.18
JNE2041-KR-297-XL,JNE2041,2.0,KURTA,XL,Red,1,51.11
JNE2041-KR-297-XS,JNE2041,5.0,KURTA,XS,Red,1,457.34
JNE2041-KR-297-XXL,JNE2041,3.0,KURTA,XXL,Red,1,226.08
JNE2041-KR-297-XXXL,JNE2041,12.0,KURTA,XXXL,Red,1,204.57
JNE2049-KR-351-L,JNE2049,4.0,KURTA,L,Black,1,388.76
JNE2049-KR-351-M,JNE2049,62.0,KURTA,M,Black,1,449.59
JNE2049-KR-351-S,JNE2049,159.0,KURTA,S,Black,1,499.3
JNE2049-KR-351-XL,JNE2049,41.0,KURTA,XL,Black,1,258.01
JNE2049-KR-351-XS,JNE2049,20.0,KURTA,XS,Black,1,371.41
JNE2049-KR-351-XXL,JNE2049,43.0,KURTA,XXL,Black,1,119.44
JNE2049-KR-351-XXXL,JNE2049,33.0,KURTA,XXXL,Black,1,419.2
JNE2086-KR-389-L,JNE2086,155.0,KURTA,L,Multicolor,1,467.1
JNE2086-KR-389-M,JNE2086,35.0,KURTA,M,Multicolor,1,490.34
JNE2086-KR-389-S,JNE2086,38.0,KURTA,S,Multicolor,1,466.53
JNE2086-KR-389-XL,JNE2086,32.0,KURTA,XL,Multicolor,1,237.54
JNE2086-KR-389-XS,JNE2086,30.0,KURTA,XS,Multicolor,1,463.49
JNE2086-KR-389-XXL,JNE2086,27.0,KURTA,XXL,Multicolor,1,53.68
JNE2086-KR-389-XXXL,JNE2086,96.0,KURTA,XXXL,Multicolor,1,235.7
JNE2100-KR-144-L,JNE2100,8.0,KURTA,L,Teal,1,31.66
JNE2100-KR-144-M,JNE2100,8.0,KURTA,M,Teal,1,484.78
JNE2100-KR-144-S,JNE2100,76.0,KURTA,S,Teal,1,444.21
JNE2100-KR-144-XL,JNE2100,11.0,KURTA,XL,Teal,1,269.73
JNE2100-KR-144-XS,JNE2100,239.0,KURTA,XS,Teal,1,104.74
JNE2100-KR-144-XXL,JNE2100,8.0,KURTA,XXL,Teal,1,124.81
JNE2100-KR-144-XXXL,JNE2100,13.0,KURTA,XXXL,Teal,1,370.27
JNE2101-KR-210-L,JNE2101,0.0,KURTA,L,Red,1,496.25
JNE2101-KR-210-M,JNE2101,2.0,KURTA,M,Red,1,343.93
JNE2101-KR-210-S,JNE2101,2.0,KURTA,S,Red,1,323.18
JNE2101-KR-210-XL,JNE2101,0.0,KURTA,XL,Red,1,245.58
JNE2101-KR-210-XS,JNE2101,1.0,KURTA,XS,Red,1,268.28
JNE2101-KR-210-XXL,JNE2101,0.0,KURTA,XXL,Red,1,152.19
JNE2101-KR-210-XXXL,JNE2101,2.0,KURTA,XXXL,Red,1,22.87
JNE2113-KR-381-L,JNE2113,1.0,KURTA,L,Multicolor,1,89.65
JNE2113-KR-381-M,JNE2113,3.0,KURTA,M,Multicolor,1,386.95
JNE2113-KR-381-S,JNE2113,4.0,KURTA,S,Multicolor,1,150.67
JNE2113-KR-381-XL,JNE2113,5.0,KURTA,XL,Multicolor,1,357.21
JNE2113-KR-381-XXL,JNE2113,6.0,KURTA,XXL,Multicolor,1,273.71
JNE2114-KR-340-XL,JNE2114,9.0,KURTA,XL,Red,1,32.25
JNE2131-KR-A-L,JNE2131,6.0,KURTA,L,Multicolor,1,375.27
JNE2131-KR-A-M,JNE2131,6.0,KURTA,M,Multicolor,1,77.51
JNE2131-KR-A-S,JNE2131,10.0,KURTA,S,Multicolor,1,93.47
JNE2131-KR-A-XL,JNE2131,6.0,KURTA,XL,Multicolor,1,391.19
JNE2131-KR-A-XS,JNE2131,8.0,KURTA,XS,Multicolor,1,28.07
JNE2131-KR-A-XXL,JNE2131,7.0,KURTA,XXL,Multicolor,1,435.76
JNE2131-KR-A-XXXL,JNE2131,8.0,KURTA,XXXL,Multicolor,1,206.62
JNE2132-KR-398-L,JNE2132,4.0,KURTA,L,Pink,1,218.69
JNE2132-KR-398-M,JNE2132,3.0,KURTA,M,Pink,1,496.63
JNE2132-KR-398-S,JNE2132,4.0,KURTA,S,Pink,1,397.79
JNE2132-KR-398-XL,JNE2132,2.0,KURTA,XL,Pink,1,494.99
JNE2132-KR-398-XS,JNE2132,1.0,KURTA,XS,Pink,1,20.62
JNE2132-KR-398-XXL,JNE2132,9.0,KURTA,XXL,Pink,1,27.23
JNE2132-KR-398-XXXL,JNE2132,5.0,KURTA,XXXL,Pink,1,486.76
JNE2145-KR-406-L,JNE2145,0.0,KURTA,L,Blue,1,109.14
JNE2145-KR-406-M,JNE2145,3.0,KURTA,M,Blue,1,300.76
JNE2145-KR-406-S,JNE2145,2.0,KURTA,S,Blue,1,210.16
JNE2145-KR-406-XL,JNE2145,1.0,KURTA,XL,Blue,1,145.44
JNE2145-KR-406-XS,JNE2145,1.0,KURTA,XS,Blue,1,462.54
JNE2145-KR-406-XXL,JNE2145,2.0,KURTA,XXL,Blue,1,206.51
JNE2145-KR-406-XXXL,JNE2145,3.0,KURTA,XXXL,Blue,1,404.24
JNE2153-KR-278-L,JNE2153,1.0,KURTA,L,Sea Green,1,76.95
JNE2153-KR-278-M,JNE2153,5.0,KURTA,M,Sea Green,1,32.8
JNE2153-KR-278-S,JNE2153,37.0,KURTA,S,Sea Green,1,255.89
JNE2153-KR-278-XL,JNE2153,4.0,KURTA,XL,Sea Green,1,361.03
JNE2153-KR-278-XS,JNE2153,150.0,KURTA,XS,Sea Green,1,409.54
JNE2153-KR-278-XXL,JNE2153,3.0,KURTA,XXL,Sea Green,1,86.08
JNE2153-KR-278-XXXL,JNE2153,2.0,KURTA,XXXL,Sea Green,1,455.49
JNE2170-KR-436-L,JNE2170,54.0,KURTA,L,Black,1,94.5
JNE2170-KR-436-M,JNE2170,83.0,KURTA,M,Black,1,88.54
JNE2170-KR-436-S,JNE2170,49.0,KURTA,S,Black,1,410.82
JNE2170-KR-436-XL,JNE2170,56.0,KURTA,XL,Black,1,176.56
JNE2170-KR-436-XS,JNE2170,13.0,KURTA,XS,Black,1,319.84
JNE2170-KR-436-XXL,JNE2170,29.0,KURTA,XXL,Black,1,149.47
JNE2170-KR-436-XXXL,JNE2170,3.0,KURTA,XXXL,Black,1,447.03
JNE2171-KR-437-L,JNE2171,5.0,KURTA,L,White,1,242.34
JNE2171-KR-437-M,JNE2171,5.0,KURTA,M,White,1,326.41
JNE2171-KR-437-S,JNE2171,92.0,KURTA,S,White,1,128.01
JNE2171-KR-437-XL,JNE2171,4.0,KURTA,XL,White,1,12.37
JNE2171-KR-437-XS,JNE2171,29.0,KURTA,XS,White,1,368.69
JNE2171-KR-437-XXL,JNE2171,1.0,KURTA,XXL,White,1,332.49
JNE2171-KR-437-XXXL,JNE2171,1.0,KURTA,XXXL,White,1,321.74
,JNE2199,1.0,KURTA,6XL,Pink,1,40.55
JNE2199-KR-411-L,JNE2199,21.0,KURTA,L,Pink,1,320.63
JNE2199-KR-411-M,JNE2199,59.0,KURTA,M,Pink,1,446.72
JNE2199-KR-411-S,JNE2199,35.0,KURTA,S,Pink,1,17.21
JNE2199-KR-411-XL,JNE2199,157.0,KURTA,XL,Pink,1,232.42
JNE2199-KR-411-XS,JNE2199,6.0,KURTA,XS,Pink,1,339.23
JNE2199-KR-411-XXL,JNE2199,55.0,KURTA,XXL,Pink,1,156.77
JNE2199-KR-411-XXXL,JNE2199,122.0,KURTA,XXXL,Pink,1,131.74
JNE2205-KR-467-L,JNE2205,1.0,KURTA,L,Light Green,1,274.17
JNE2205-KR-467-M,JNE2205,0.0,KURTA,M,Light Green,1,283.82
JNE2205-KR-467-S,JNE2205,2.0,KURTA,S,Light Green,1,295.17
JNE2205-KR-467-XL,JNE2205,3.0,KURTA,XL,Light Green,1,317.79
JNE2205-KR-467-XS,JNE2205,8.0,KURTA,XS,Light Green,1,23.62
JNE2205-KR-467-XXL,JNE2205,7.0,KURTA,XXL,Light Green,1,401.77
JNE2205-KR-467-XXXL,JNE2205,2.0,KURTA,XXXL,Light Green,1,370.93
JNE2251-KR-537-L,JNE2251,2.0,KURTA,L,Peach,1,203.2
JNE2251-KR-537-M,JNE2251,3.0,KURTA,M,Peach,1,316.31
JNE2251-KR-537-S,JNE2251,1.0,KURTA,S,Peach,1,366.75
JNE2251-KR-537-XL,JNE2251,2.0,KURTA,XL,Peach,1,51.16
JNE2251-KR-537-XS,JNE2251,2.0,KURTA,XS,Peach,1,424.55
JNE2251-KR-537-XXL,JNE2251,2.0,KURTA,XXL,Peach,1,72.74
JNE2251-KR-537-XXXL,JNE2251,3.0,KURTA,XXXL,Peach,1,349.53
JNE2262-KR-569-M,JNE2262,1.0,KURTA,M,Black,1,21.56
JNE2262-KR-569-S,JNE2262,4.0,KURTA,S,Black,1,388.12
JNE2262-KR-569-XXL,JNE2262,0.0,KURTA,XXL,Black,1,96.58
JNE2265-KR-501-L,JNE2265,12.0,KURTA,L,Purple,1,238.58
JNE2265-KR-501-M,JNE2265,8.0,KURTA,M,Purple,1,243.23
JNE2265-KR-501-S,JNE2265,5.0,KURTA,S,Purple,1,373.66
JNE2265-KR-501-XL,JNE2265,13.0,KURTA,XL,Purple,1,482.63
JNE2265-KR-501-XS,JNE2265,26.0,KURTA,XS,Purple,1,226.62
JNE2265-KR-501-XXL,JNE2265,16.0,KURTA,XXL,Purple,1,38.87
JNE2265-KR-501-XXXL,JNE2265,1.0,KURTA,XXXL,Purple,1,299.25
JNE2266-KR-490-L,JNE2266,2.0,KURTA,L,Black,1,222.94
JNE2266-KR-490-M,JNE2266,19.0,KURTA,M,Black,1,107.64
JNE2266-KR-490-S,JNE2266,5.0,KURTA,S,Black,1,100.03
JNE2266-KR-490-XL,JNE2266,20.0,KURTA,XL,Black,1,172.18
JNE2266-KR-490-XS,JNE2266,60.0,KURTA,XS,Black,1,472.65
JNE2266-KR-490-XXL,JNE2266,6.0,KURTA,XXL,Black,1,19.65
,JNE2270,0.0,KURTA,6XL,Beige,1,98.42
JNE2270-KR-487-L,JNE2270,414.0,KURTA,L,Beige,1,95.69
JNE2270-KR-487-M,JNE2270,478.0,KURTA,M,Beige,1,493.49
JNE2270-KR-487-S,JNE2270,193.0,KURTA,S,Beige,1,29.76
JNE2270-KR-487-XL,JNE2270,333.0,KURTA,XL,Beige,1,97.78
JNE2270-KR-487-XS,JNE2270,173.0,KURTA,XS,Beige,1,61.78
JNE2270-KR-487-XXL,JNE2270,949.0,KURTA,XXL,Beige,1,381.27
JNE2270-KR-487-XXXL,JNE2270,0.0,KURTA,XXXL,Beige,1,16.87
JNE2288-KR-L,JNE2288,35.0,KURTA,L,Yellow,1,118.44
JNE2288-KR-M,JNE2288,25.0,KURTA,M,Yellow,1,283.78
JNE2288-KR-S,JNE2288,28.0,KURTA,S,Yellow,1,375.8
JNE2288-KR-XL,JNE2288,22.0,KURTA,XL,Yellow,1,146.93
JNE2288-KR-XXL,JNE2288,25.0,KURTA,XXL,Yellow,1,100.67
JNE2291-KR-602-L,JNE2291,6.0,KURTA,L,Mustard,1,241.83
JNE2291-KR-602-M,JNE2291,44.0,KURTA,M,Mustard,1,262.78
JNE2291-KR-602-S,JNE2291,62.0,KURTA,S,Mustard,1,374.95
JNE2291-KR-602-XL,JNE2291,24.0,KURTA,XL,Mustard,1,144.46
JNE2291-KR-602-XS,JNE2291,60.0,KURTA,XS,Mustard,1,370.17
JNE2291-KR-602-XXL,JNE2291,19.0,KURTA,XXL,Mustard,1,392.37
JNE2291-KR-602-XXXL,JNE2291,10.0,KURTA,XXXL,Mustard,1,119.72
JNE2294-KR-A-L,JNE2294,3.0,KURTA,L,Yellow,1,275.49
JNE2294-KR-A-M,JNE2294,8.0,KURTA,M,Yellow,1,132.62
JNE2294-KR-A-S,JNE2294,8.0,KURTA,S,Yellow,1,479.45
JNE2294-KR-A-XL,JNE2294,6.0,KURTA,XL,Yellow,1,184.95
JNE2294-KR-A-XS,JNE2294,9.0,KURTA,XS,Yellow,1,270.31
JNE2294-KR-A-XXL,JNE2294,3.0,KURTA,XXL,Yellow,1,455.61
JNE2294-KR-A-XXXL,JNE2294,4.0,KURTA,XXXL,Yellow,1,56.56
JNE2305-KR-533-L,JNE2305,284.0,KURTA,L,Light Brown,1,91.61
JNE2305-KR-533-M,JNE2305,186.0,KURTA,M,Light Brown,1,349.27
JNE2305-KR-533-S,JNE2305,12.0,KURTA,S,Light Brown,1,182.39
JNE2305-KR-533-XL,JNE2305,284.0,KURTA,XL,Light Brown,1,219.75
JNE2305-KR-533-XS,JNE2305,173.0,KURTA,XS,Light Brown,1,15.99
JNE2305-KR-533-XXL,JNE2305,126.0,KURTA,XXL,Light Brown,1,440.35
JNE2305-KR-XXXL,JNE2305,0.0,KURTA,XXXL,Light Brown,1,50.88
JNE2307-KR-572-L,JNE2307,3.0,KURTA,L,Grey,1,28.33
JNE2307-KR-572-M,JNE2307,1.0,KURTA,M,Grey,1,262.06
JNE2307-KR-572-S,JNE2307,2.0,KURTA,S,Grey,1,498.31
JNE2307-KR-572-XL,JNE2307,2.0,KURTA,XL,Grey,1,460.99
JNE2307-KR-572-XXL,JNE2307,3.0,KURTA,XXL,Grey,1,79.8
JNE3030-KR-L,JNE3030,7.0,KURTA,L,Maroon,1,32.06
JNE3030-KR-M,JNE3030,48.0,KURTA,M,Maroon,1,232.24
JNE3030-KR-S,JNE3030,33.0,KURTA,S,Maroon,1,468.58
JNE3030-KR-XL,JNE3030,5.0,KURTA,XL,Maroon,1,482.4
JNE3030-KR-XS,JNE3030,25.0,KURTA,XS,Maroon,1,228.61
JNE3030-KR-XXL,JNE3030,23.0,KURTA,XXL,Maroon,1,419.85
JNE3030-KR-XXXL,JNE3030,3.0,KURTA,XXXL,Maroon,1,226.74
